date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-17T04:30:39.857Z,2.04,2026-06-17T04:30:39.861Z,1.99,-10,8640,"Profit-lock stop: premium 1.99 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T04:30:39.880Z,1.91,2026-06-17T04:30:39.884Z,1.9,-2,8638,"Breakeven stop: premium 1.90 ≤ protected stop 1.91 (raised to entry 1.91 after reaching +10% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T04:30:39.889Z,2.24,2026-06-17T04:30:39.894Z,2.55,62,8700,"Trailing stop: premium 2.55 ≤ 15% give-back from peak 3.30 (trail 2.80; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-17T04:30:40.012Z,1.34,2026-06-17T04:30:40.024Z,1.46,36,8736,"Trailing stop: premium 1.46 ≤ 15% give-back from peak 1.91 (trail 1.62; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-17T04:30:40.027Z,1.27,2026-06-17T04:30:40.040Z,1.34,21,8757,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.86 (trail 1.58; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-17T04:30:40.270Z,0.94,2026-06-17T04:30:40.277Z,0.89,-20,8737,"Profit-lock stop: premium 0.89 ≤ locked stop 0.99 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-17T04:30:40.295Z,0.87,2026-06-17T04:30:40.306Z,0.67,-80,8657,"Breakeven stop: premium 0.67 ≤ protected stop 0.87 (raised to entry 0.87 after reaching +10% MFE)"
2026-06-15,SPY260615C00754000,Call,754,4,2026-06-17T04:30:42.187Z,1.12,2026-06-17T04:30:42.191Z,1.07,-20,8637,"Breakeven stop: premium 1.07 ≤ protected stop 1.12 (raised to entry 1.12 after reaching +10% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-17T04:30:42.208Z,1.38,2026-06-17T04:30:42.215Z,1.44,18,8655,"Profit-lock stop: premium 1.44 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-17T04:30:42.223Z,1.35,2026-06-17T04:30:42.293Z,3.24,567,9222,"Trailing stop: premium 3.24 ≤ 15% give-back from peak 3.83 (trail 3.26; armed at +25%)"
2026-06-15,SPY260615C00755000,Call,755,4,2026-06-17T04:30:43.670Z,0.5,2026-06-17T04:30:43.687Z,0.65,60,9282,"Trailing stop: premium 0.65 ≤ 15% give-back from peak 0.77 (trail 0.65; armed at +26%)"
